"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","entrez","ensembl","gene_name"
1301.6125158044,-0.261652511575635,0.074595861097155,0.00041975164311201,0.000849044957721104,"SRSF4","6429","ENSG00000116350","serine and arginine rich splicing factor 4"
3669.45172701723,0.287360478486142,0.0830273639150169,0.000420614173539887,0.000850706629597355,"ANKHD1","54882","ENSG00000131503","ankyrin repeat and KH domain containing 1"
51.6923642084083,-1.0834427702706,0.353214369732684,0.000420709791662273,0.000850817022096557,"DPF3","8110","ENSG00000205683","double PHD fingers 3"
99.1484989234617,0.96648130838996,0.312766910711396,0.00042111801924621,0.000851559533115349,"AFF2","2334","ENSG00000155966","ALF transcription elongation factor 2"
61.4495366738326,0.634737590106009,0.195571747948713,0.000422430278404546,0.000854129799313579,"HARBI1","283254","ENSG00000180423","harbinger transposase derived 1"
13.5458910495508,0.769172127462254,0.226487044996698,0.000423051335528883,0.000855302129646059,"RP11-592B15.9:ENSG00000272225",NA,NA,"RP11-592B15.9:ENSG00000272225"
6.07992555630419,-1.59321323977667,0.507463846064324,0.000423179473444607,0.00085547777134624,"RHOXF1","158800","ENSG00000101883","Rhox homeobox family member 1"
5.16766768257975,2.50321681318353,1.05617413473931,0.000425908091281211,0.000860868803977363,"AC007381.3:ENSG00000228590",NA,NA,"AC007381.3:ENSG00000228590"
113.390412883448,1.0497754727868,0.32955557368812,0.000425929300689712,0.000860868803977363,"NCAM2","4685","ENSG00000154654","neural cell adhesion molecule 2"
757.33303656333,0.405191336070933,0.115455060101502,0.000426442088693639,0.000861821213070008,"LRIG2","9860","ENSG00000198799","leucine rich repeats and immunoglobulin like domains 2"
467.387974781795,0.495201821655582,0.142555546528123,0.000427259467919312,0.000863388942336364,"SLC25A30","253512","ENSG00000174032","solute carrier family 25 member 30"
934.500290361994,0.46969347983689,0.136221302906504,0.000427568065565953,0.000863928340647004,"WDR43","23160","ENSG00000163811","WD repeat domain 43"
3.71940431984296,-1.8850231409047,0.583233476695584,0.000428501380046653,0.000865729790733507,"KCNF1","3754","ENSG00000162975","potassium voltage-gated channel modifier subfamily F member 1"
77.5593814341793,-0.704834395883282,0.198075588547772,0.00042878818897517,0.000866224838938147,"AX747088",NA,NA,"AX747088"
3.42605385120209,-1.60730700899701,0.552272920691522,0.000430116991792977,0.000868824589910735,"RP1-137D17.1:ENSG00000226194",NA,NA,"RP1-137D17.1:ENSG00000226194"
2894.12250938756,0.26039017486523,0.0730974458443954,0.000432247564056413,0.000873043228989927,"AAK1","22848","ENSG00000115977","AP2 associated kinase 1"
23.5401433850783,-2.63973780479761,0.738113767529607,0.000432777883530225,0.000874029208964753,"LOC286297","286297",NA,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene"
61.1417796347062,0.53355536972575,0.152776885366667,0.000438540733924769,0.000885581478178849,"CTD-2541M15.4:ENSG00000271927",NA,NA,"CTD-2541M15.4:ENSG00000271927"
142.963425554994,0.544523934993273,0.159252941151698,0.000440652270198401,0.000889758815545718,"ADPRM","56985","ENSG00000170222","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
1339.22896871214,0.497771168219713,0.143267413126499,0.000441406138640616,0.000891194222654191,"UBE2Q2","92912","ENSG00000140367","ubiquitin conjugating enzyme E2 Q2"
